protocol,observation_schedule,method,run_count,statistic,tracking_3d_mm,tracking_3d_mm_std,tracking_2d_px,tracking_2d_px_std,psnr_db,psnr_db_std,ssim,ssim_std,lpips_alex,lpips_alex_std
reconstruction_7to1,f1_stride1_full_0_2061,pure_pbd,3,mean_sample_std,1.9784931915835795,0.06450823885025007,31.176013041688847,0.31679606489309553,16.54679661856576,0.0,0.7434815766737443,0.0,0.5339005463576132,0.0
reconstruction_7to1,f1_stride1_full_0_2061,pbd_alltracker_depth_rgb_residual,3,mean_sample_std,1.0426956333084,0.01415789905473971,16.831296593237383,0.39684542051517324,16.605980692073754,0.000026163472155801297,0.7490052437597466,0.000012663094539128903,0.532075154534914,0.0001075359997306664
reconstruction_7to1,f1_stride1_full_0_2061,pbd_alltracker_depth_rgb_residual_online_stiffness,3,mean_sample_std,1.0398146178279906,0.018711891515110282,16.716942748389183,0.4308092749443721,16.59748293516223,0.003593264668516158,0.748843506325123,0.00013094952280153676,0.5330091554681152,0.00043209515751292535
future_80to20,f2_stride2_train_0_1648,pure_pbd,3,mean_sample_std,1.7278467606185144,0.026105738727478654,22.240844310233086,0.7938675483762098,16.841480030695656,0.0,0.7455193651501838,0.0,0.5302085270315914,0.0
future_80to20,f2_stride2_train_0_1648,pbd_alltracker_depth_rgb_residual,3,mean_sample_std,1.2284621439241823,0.03254216068781305,22.100249674103477,1.4504365705091404,16.7862739843253,0.0008002860674473478,0.7435978153138704,0.0012710308730307987,0.5362102695777592,0.0010168608276540547
future_80to20,f2_stride2_train_0_1648,pbd_alltracker_depth_rgb_residual_online_stiffness,3,mean_sample_std,1.1397972328047743,0.007833846672480625,16.325549176335333,1.4955444217868679,16.87359126905153,0.01039768240657047,0.75313905369764,0.000558265753008398,0.522952528034515,0.000557274448944437
